"park_era_half_id","park_era_id","half","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","half_effect","half_se","delta_overall","delta_half","pf_index_overall","pf_index_half","component"
"venue_1__base__2H","venue_1__base","2H",19937,"1","Angel Stadium","LAA",-0.0335031334443633,0.0215852896935341,-0.00780102378196422,0.0144058418679953,-0.0335031334443633,-0.0413041572263275,68.0597243347345,60.6226035507635,"pts_resid"
"venue_2394__cf_in_412__2H","venue_2394__cf_in_412","2H",5907,"2394","Comerica Park","DET",-0.0493626163214646,0.0322950153226501,0.00121977145215812,0.0152095316607721,-0.0493626163214646,-0.0481428448693065,52.9400563238488,54.1029277458682,"pts_resid"
"venue_7__base__2H","venue_7__base","2H",22105,"7","Kauffman Stadium","KCR",-0.0536499128567356,0.021738034112388,0.00395204521441103,0.0143776038027207,-0.0536499128567356,-0.0496978676423246,48.8527540593398,52.6204438427299,"pts_resid"
"venue_2394__cf_in_412__1H","venue_2394__cf_in_412","1H",8503,"2394","Comerica Park","DET",-0.0493626163214646,0.0322950153226501,-0.00222678326939641,0.0151845248406098,-0.0493626163214646,-0.051589399590861,52.9400563238488,50.8171482803539,"pts_resid"
"venue_12__base__2H","venue_12__base","2H",17109,"12","Tropicana Field","TBR",-0.0455203006469289,0.0230511054869208,-0.00625404802039437,0.0145673678001816,-0.0455203006469289,-0.0517743486673233,56.6031352427637,50.6408267283399,"pts_resid"
"venue_4__base__1H","venue_4__base","1H",22101,"4","Guaranteed Rate Field","CHW",-0.0465996533555669,0.0216042429286818,-0.0105766046441586,0.0143960458165209,-0.0465996533555669,-0.0571762579997255,55.5741322955857,45.4909062445672,"pts_resid"
"venue_4169__fence_reduced__2H","venue_4169__fence_reduced","2H",10741,"4169","loanDepot park","MIA",-0.0602205211874258,0.0269266396110585,0.0026319844158051,0.0149150285016449,-0.0602205211874258,-0.0575885367716207,42.5886521740863,45.0978594972491,"pts_resid"
"venue_7__base__1H","venue_7__base","1H",21240,"7","Kauffman Stadium","KCR",-0.0536499128567356,0.021738034112388,-0.00504651913550517,0.0143797305505042,-0.0536499128567356,-0.0586964319922408,48.8527540593398,44.0416454922636,"pts_resid"
"venue_5325__globe_life__1H","venue_5325__globe_life","1H",12108,"5325","Globe Life Field","TEX",-0.0493201808925553,0.0271569151662428,-0.0131874346659678,0.0149107985448897,-0.0493201808925553,-0.062507615558523,52.9805122202977,40.4082464276617,"pts_resid"
"venue_4169__fence_reduced__1H","venue_4169__fence_reduced","1H",12167,"4169","loanDepot park","MIA",-0.0602205211874258,0.0269266396110585,-0.00386050066949873,0.0149062797038064,-0.0602205211874258,-0.0640810218569246,42.5886521740863,38.9082365558129,"pts_resid"
"venue_2394__base__2H","venue_2394__base","2H",15251,"2394","Comerica Park","DET",-0.0666084288279428,0.0248505072854944,0.000470093574267288,0.0147130094156217,-0.0666084288279428,-0.0661383352536755,36.4987283375237,36.9468929360828,"pts_resid"
"venue_5__wind_tunnel__1H","venue_5__wind_tunnel","1H",5701,"5","Progressive Field","CLE",-0.0685853044085742,0.0372853022858262,0.00168288553806561,0.0153433056165711,-0.0685853044085742,-0.0669024188705086,34.614070261999,36.2184523741428,"pts_resid"
"venue_2394__base__1H","venue_2394__base","1H",14854,"2394","Comerica Park","DET",-0.0666084288279428,0.0248505072854944,-0.00182892501306002,0.0147147763910619,-0.0666084288279428,-0.0684373538410028,36.4987283375237,34.7551192155517,"pts_resid"
"venue_31__base__1H","venue_31__base","1H",23161,"31","PNC Park","PIT",-0.072788247097371,0.0214471009961962,0.00175155846764104,0.0143720818434633,-0.072788247097371,-0.07103668862973,30.6071868966441,32.2770384761446,"pts_resid"
"venue_5__wind_tunnel__2H","venue_5__wind_tunnel","2H",4290,"5","Progressive Field","CLE",-0.0685853044085742,0.0372853022858262,-0.00308204581713126,0.0153645639971351,-0.0685853044085742,-0.0716673502257055,34.614070261999,31.6757960502562,"pts_resid"
"venue_3289__rf_in_362__2H","venue_3289__rf_in_362","2H",5853,"3289","Citi Field","NYM",-0.0791886605149191,0.0324738876645235,0.00490710779156304,0.0152183339856965,-0.0791886605149191,-0.0742815527233561,24.5053406538849,29.1835411524136,"pts_resid"
"venue_31__base__2H","venue_31__base","2H",20908,"31","PNC Park","PIT",-0.072788247097371,0.0214471009961962,-0.00323646000742561,0.0143785795109062,-0.072788247097371,-0.0760247071047967,30.6071868966441,27.5217016243949,"pts_resid"
"venue_16__base__1H","venue_16__base","1H",4131,"16","Turner Field","ATL",-0.0805818908421243,0.041086093625346,-0.000160304838214446,0.0154146070254794,-0.0805818908421243,-0.0807421956803388,23.177101885113,23.0242749642654,"pts_resid"
"venue_16__base__2H","venue_16__base","2H",4260,"16","Turner Field","ATL",-0.0805818908421243,0.041086093625346,-0.0014835893144803,0.0154127643218332,-0.0805818908421243,-0.0820654801566046,23.177101885113,21.7627192048411,"pts_resid"
"venue_2680__base__1H","venue_2680__base","1H",22602,"2680","Petco Park","SDP",-0.0860600140186329,0.0217338410847972,0.00273560058448346,0.0144178400502999,-0.0860600140186329,-0.0833244134341494,17.9545227888463,20.5625127824857,"pts_resid"
"venue_3289__rf_in_362__1H","venue_3289__rf_in_362","1H",8258,"3289","Citi Field","NYM",-0.0791886605149191,0.0324738876645235,-0.00652257963791314,0.0151943308192516,-0.0791886605149191,-0.0857112401528323,24.5053406538849,18.2870270137724,"pts_resid"
"venue_2680__base__2H","venue_2680__base","2H",19339,"2680","Petco Park","SDP",-0.0860600140186329,0.0217338410847972,-0.00449125005299122,0.0144272866985302,-0.0860600140186329,-0.0905512640716241,17.9545227888463,13.6727810522891,"pts_resid"
"venue_3289__base__2H","venue_3289__base","2H",14924,"3289","Citi Field","NYM",-0.104689023903716,0.025319384325305,0.00542845657814277,0.0147679498043194,-0.104689023903716,-0.0992605673255733,0.194520964282019,5.36975031501533,"pts_resid"
"venue_4169__base__2H","venue_4169__base","2H",2135,"4169","Marlins Park","MIA",-0.100300733490531,0.0535106912613046,0.000833558892386144,0.0155783990810423,-0.100300733490531,-0.0994671745981445,4.37810593340577,5.17278088075839,"pts_resid"
"venue_680__base__1H","venue_680__base","1H",22039,"680","T-Mobile Park","SEA",-0.0996915936725987,0.0217361006544461,-0.000113868523398742,0.0144110537196244,-0.0996915936725987,-0.0998054621959974,4.95883053147195,4.8502737592228,"pts_resid"
"venue_680__base__2H","venue_680__base","2H",20006,"680","T-Mobile Park","SEA",-0.0996915936725987,0.0217361006544461,-0.00191986915887402,0.0144173223311799,-0.0996915936725987,-0.101611462831473,4.95883053147195,3.12851963599974,"pts_resid"
"venue_2__wall_deep__1H","venue_2__wall_deep","1H",6386,"2","Oriole Park at Camden Yards","BAL",-0.104227943960675,0.0344075916895301,0.00207746282515323,0.0152349876568152,-0.104227943960675,-0.102150481135522,0.634092400455466,2.61464551588054,"pts_resid"
"venue_4169__base__1H","venue_4169__base","1H",2138,"4169","Marlins Park","MIA",-0.100300733490531,0.0535106912613046,-0.00287972320514837,0.0155787971880003,-0.100300733490531,-0.103180456695679,4.37810593340577,1.63271636664046,"pts_resid"
"venue_2__wall_deep__2H","venue_2__wall_deep","2H",6165,"2","Oriole Park at Camden Yards","BAL",-0.104227943960675,0.0344075916895301,-0.00420374338067896,0.0152370349132018,-0.104227943960675,-0.108431687341354,0.634092400455466,-3.37355430602031,"pts_resid"
"venue_2395__bullpen_center__1H","venue_2395__bullpen_center","1H",12419,"2395","Oracle Park","SFG",-0.113702182306951,0.0270792537928457,0.00237541171001424,0.0149096345310833,-0.113702182306951,-0.111326770596936,-8.39819065453085,-6.13358740593173,"pts_resid"
"venue_3289__base__1H","venue_3289__base","1H",12988,"3289","Citi Field","NYM",-0.104689023903716,0.025319384325305,-0.00756414329946203,0.0147769950082506,-0.104689023903716,-0.112253167203178,0.194520964282019,-7.01676936346003,"pts_resid"
"venue_4169__cf_in_407__1H","venue_4169__cf_in_407","1H",8528,"4169","Marlins Park","MIA",-0.11447308009152,0.0313715822750328,0.001564028827618,0.0151238648631839,-0.11447308009152,-0.112909051263902,-9.13312751617641,-7.64205767384363,"pts_resid"
"venue_4169__cf_in_407__2H","venue_4169__cf_in_407","2H",7897,"4169","Marlins Park","MIA",-0.11447308009152,0.0313715822750328,-0.00389931315811472,0.0151285415135839,-0.11447308009152,-0.118372393249635,-9.13312751617641,-12.8505450939145,"pts_resid"
"venue_2395__bullpen_center__2H","venue_2395__bullpen_center","2H",10160,"2395","Oracle Park","SFG",-0.113702182306951,0.0270792537928457,-0.00469496950012218,0.0149236823656626,-0.113702182306951,-0.118397151807073,-8.39819065453085,-12.8741487114972,"pts_resid"
"venue_2395__base__1H","venue_2395__base","1H",10661,"2395","AT&T Park","SFG",-0.126344770129792,0.0285130254120893,0.00116413751020386,0.0149815356549976,-0.126344770129792,-0.125180632619589,-20.4510256782898,-19.3411929801055,"pts_resid"
"venue_2395__base__2H","venue_2395__base","2H",10322,"2395","AT&T Park","SFG",-0.126344770129792,0.0285130254120893,-0.00374160779134874,0.014983060981486,-0.126344770129792,-0.130086377921141,-20.4510256782898,-24.0180945462046,"pts_resid"
"venue_2889__base__2H","venue_2889__base","2H",20616,"2889","Busch Stadium","STL",-0.135559941443476,0.0214772169626227,-0.000127940551831398,0.0143746758014235,-0.135559941443476,-0.135687881995307,-29.2363266875366,-29.3582990547198,"pts_resid"
"venue_2889__base__1H","venue_2889__base","1H",23514,"2889","Busch Stadium","STL",-0.135559941443476,0.0214772169626227,-0.00263752192062278,0.0143667572781283,-0.135559941443476,-0.138197463364099,-29.2363266875366,-31.7508132013957,"pts_resid"
"venue_10__base__2H","venue_10__base","2H",18694,"10","Oakland Coliseum","ATH",-0.155667706977133,0.0227355593133043,-0.000478806492610219,0.0145167382468911,-0.155667706977133,-0.156146513469743,-48.4061030078344,-48.8625740835828,"pts_resid"
"venue_10__base__1H","venue_10__base","1H",18927,"10","Oakland Coliseum","ATH",-0.155667706977133,0.0227355593133043,-0.00269686028058872,0.0145160447319459,-0.155667706977133,-0.158364567257722,-48.4061030078344,-50.9771598594496,"pts_resid"
